Violation ID,Vehicle ID,First Occurrence,Last Occurrence,Violation Status,Violation Type,Bus Route ID,Violation Latitude,Violation Longitude,Stop ID,Stop Name,Bus Stop Latitude,Bus Stop Longitude,Violation Georeference,Bus Stop Georeference
359838982,a72ef88ec93407d2bea72989042c00f3420cf8d0fc75d6aa1c8292fb43ad3870,03/31/2023 08:12:51 AM,03/31/2023 09:19:24 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6535445,-73.9498645,303469,NOSTRAND AV/CLARKSON AV,40.655011,-73.950113,POINT (-73.9498645 40.6535445),POINT (-73.950113 40.655011)
359838981,42da7b41da1a3a317cd388cb1fe257e2f96e30dc8419c91fdbfcba6bd5ac6d1c,03/31/2023 11:44:28 AM,03/31/2023 12:08:22 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6479205,-73.9492706666667,307737,NOSTRAND AV/CHURCH AV,40.650362,-73.949609,POINT (-73.9492706666667 40.6479205),POINT (-73.949609 40.650362)
359831586,1964255dd799f4c2c518971dd10e49cdaf99148e5fef96fd89f8bf412258381f,03/31/2023 03:47:31 PM,03/31/2023 03:54:12 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6335003333333,-73.9476981666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9476981666667 40.6335003333333),POINT (-73.948517 40.640085)
359820420,05c91cefa6eccdb4bc2bd1f7d77674d6a3062a2c4c570b255f8f03a0b14b4313,03/31/2023 02:08:00 PM,03/31/2023 02:27:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63326233,-73.94772267,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94772267 40.63326233),POINT (-73.948517 40.640085)
359820416,153fc5099320ee438449fc6fa924cf6151ea2c0406bdc650e64f35f17f5305be,03/31/2023 02:07:48 PM,03/31/2023 02:27:29 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6335893333333,-73.9477493333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477493333333 40.6335893333333),POINT (-73.948517 40.640085)
359814011,0f1f8c0ab9207e278294c5a3f72fdef7b7765226d549b4f4842c8fe7f89e44e7,03/31/2023 12:41:33 PM,03/31/2023 12:51:11 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.648934,-73.952194,303937,ROGERS AV/AV D,40.641107,-73.95136,POINT (-73.952194 40.648934),POINT (-73.95136 40.641107)
359799467,08c4c82db6688df65fc161b1fc45414f0cc789be2f11bda23e11e374cda425fb,03/31/2023 09:42:05 AM,03/31/2023 09:52:42 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6335273333333,-73.9478336666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9478336666667 40.6335273333333),POINT (-73.948517 40.640085)
359723962,8f0b901b01c2d16999cff68619049ad8a668bb305cebd2b490e0abbf95b1b5dc,03/30/2023 06:07:43 PM,03/30/2023 06:13:25 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633405,-73.9477668333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477668333333 40.633405),POINT (-73.948517 40.640085)
359723947,df06317776f3afc709a95ed5966b132585c27f8219eb9e811efdc00ef917bf53,03/30/2023 05:58:00 PM,03/30/2023 06:13:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63386417,-73.94781767,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94781767 40.63386417),POINT (-73.948517 40.640085)
359723928,4b65d57781aad587893fa733646da54d8149998ef52dbe3f5205d97f72e2679c,03/30/2023 05:55:45 PM,03/30/2023 06:25:38 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6665983333333,-73.95081,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.95081 40.6665983333333),POINT (-73.950508 40.670871)
359723927,72583743b12cfa316e199b293ca720a67cfb8740c623dc1bcf94a71ddb0c9a03,03/30/2023 05:43:00 PM,03/30/2023 05:58:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63371833,-73.94767667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94767667 40.63371833),POINT (-73.948517 40.640085)
359718033,532e99870238cc1d7653a09a1d878137bd7cdd2b8f3ebc280ac3f48a06e15188,03/30/2023 05:51:00 PM,03/30/2023 05:57:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66561783,-73.9509585,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9509585 40.66561783),POINT (-73.950508 40.670871)
359712755,9b3440313827decaee368b8ce3693edf9e19923f085891d4d8ba12ab3e52c3fd,03/30/2023 11:48:20 AM,03/30/2023 05:37:01 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6546978333333,-73.9530056666667,303942,ROGERS AV/CHURCH AV,40.651173,-73.95244,POINT (-73.9530056666667 40.6546978333333),POINT (-73.95244 40.651173)
359712752,c6fb02e031170a6ed018d91e097d21d653d6af82e6abf5ef56c1d6cfd3983de4,03/30/2023 01:15:26 PM,03/30/2023 04:49:25 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6546936666667,-73.952922,303942,ROGERS AV/CHURCH AV,40.651173,-73.95244,POINT (-73.952922 40.6546936666667),POINT (-73.95244 40.651173)
359708094,7e7e3f2c3930926f67ebfc53b0714521006edf67898ab8c0360a4298b8ff7c94,03/30/2023 01:14:35 PM,03/30/2023 01:46:59 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6544826666667,-73.9528185,303942,ROGERS AV/CHURCH AV,40.651173,-73.95244,POINT (-73.9528185 40.6544826666667),POINT (-73.95244 40.651173)
359701426,8f24ae9b026c0a7ae3d879092465c568ed383c061f51b1b5e4734d02ed6fda9c,03/30/2023 03:57:00 PM,03/30/2023 04:15:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.64592083,-73.9519125,303937,ROGERS AV/AV D,40.641107,-73.95136,POINT (-73.9519125 40.64592083),POINT (-73.95136 40.641107)
359701406,b3a18ae90ebfe2583e4dabfa3958a2526774e7460c7299e6be3e802e72d21b8c,03/30/2023 03:44:52 PM,03/30/2023 04:05:41 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.63347,-73.9477033333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477033333333 40.63347),POINT (-73.948517 40.640085)
359699865,d582bb0b14693fe4386c0ba49fcd87c97d1ed948437bad2b7a4e416f4680b85e,03/30/2023 03:31:00 PM,03/30/2023 04:03:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.652035,-73.94969,303469,NOSTRAND AV/CLARKSON AV,40.655011,-73.950113,POINT (-73.94969 40.652035),POINT (-73.950113 40.655011)
359692832,5d0358b98c08fde5b2378374300b4cc0a8d077ed4b30cc7c62a202ee43527916,03/30/2023 03:04:00 PM,03/30/2023 03:41:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63711617,-73.947954,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947954 40.63711617),POINT (-73.948517 40.640085)
359684287,f4e7a275c1eb33e06357c07ab9ba5da89b855520a968da48c6bece586f2774f0,03/30/2023 02:15:03 PM,03/30/2023 02:20:51 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6491888333333,-73.9522406666667,303937,ROGERS AV/AV D,40.641107,-73.95136,POINT (-73.9522406666667 40.6491888333333),POINT (-73.95136 40.641107)
359684284,6056643680ea42e5a5ea7c3dabf992012e44b53c90eafd97d70a039648012d35,03/30/2023 02:14:00 PM,03/30/2023 02:20:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.64644417,-73.95194017,303937,ROGERS AV/AV D,40.641107,-73.95136,POINT (-73.95194017 40.64644417),POINT (-73.95136 40.641107)
359684282,fa70faac7acd41773921cff7da5d716515997014fd0a054487db52a829eb1c5e,03/30/2023 02:25:06 PM,03/30/2023 02:35:43 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6946065,-73.9524028333333,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.9524028333333 40.6946065),POINT (-73.953484 40.699506)
359683960,10d752a9a5993447725df80346756f74254df584056e40750fd2ad8e3c6fbf00,03/30/2023 07:54:00 AM,03/30/2023 01:51:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66392167,-73.95387883,303950,ROGERS AV/EMPIRE BL,40.663626,-73.953748,POINT (-73.95387883 40.66392167),POINT (-73.953748 40.663626)
359683959,fb6345faaabb9783c0577ef1d6955fe7714132bf1c6e633bf7be1333edf1ec2e,03/30/2023 11:27:28 AM,03/30/2023 12:12:41 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6548201666667,-73.9528595,303942,ROGERS AV/CHURCH AV,40.651173,-73.95244,POINT (-73.9528595 40.6548201666667),POINT (-73.95244 40.651173)
359683801,f831a6a70e98b66c85e8718dd032fe14d5c598eaa097461e39405cf6b641d251,03/30/2023 12:23:03 PM,03/30/2023 12:59:59 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6962273333333,-73.9527161666667,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.9527161666667 40.6962273333333),POINT (-73.953484 40.699506)
359675815,701481469643e6f931e96e6dc1bb62e4c66df296fdc1c3b3de704576ce9bff48,03/30/2023 11:17:08 AM,03/30/2023 01:34:39 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6321495,-73.9475486666667,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9475486666667 40.6321495),POINT (-73.947438 40.631827)
359675808,58a685c6b517bfff136935417ea3a5d3d1330b9344cf0e78e3005e2c5dda8f4a,03/30/2023 07:19:00 AM,03/30/2023 07:29:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.65461667,-73.952982,303942,ROGERS AV/CHURCH AV,40.651173,-73.95244,POINT (-73.952982 40.65461667),POINT (-73.95244 40.651173)
359675807,e2e21ff221993b0113d6af4dd3654f7b00e03c32d1ad69e533800c67209ac639,03/30/2023 08:27:13 AM,03/30/2023 10:44:58 AM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.650705,-73.9495583333333,307737,NOSTRAND AV/CHURCH AV,40.650362,-73.949609,POINT (-73.9495583333333 40.650705),POINT (-73.949609 40.650362)
359675805,3591e089ddbc883eef5c4fa35da37e043996710ae909b409542d79d66ecfcb25,03/30/2023 12:23:00 PM,03/30/2023 12:32:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.69606167,-73.95269,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.95269 40.69606167),POINT (-73.953484 40.699506)
359675804,476643f896903941840f415bc906a4b7c777dc99c43c5ba6af116550d8f5ee9b,03/30/2023 12:23:00 PM,03/30/2023 12:32:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.69632667,-73.95274333,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.95274333 40.69632667),POINT (-73.953484 40.699506)
359675803,a75ebe87778b31ea157388a33bb35fb60050138e89ff6f5f7cfadae41d2c88e9,03/30/2023 09:29:00 AM,03/30/2023 09:46:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63064283,-73.9474945,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474945 40.63064283),POINT (-73.945851 40.62188)
359675802,f7f6a04794c8cacebfd6abc20c231e2c5f03925a3961b7f918cea08eea1fa523,03/30/2023 09:29:14 AM,03/30/2023 09:45:51 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6296391666667,-73.9474031666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474031666667 40.6296391666667),POINT (-73.945851 40.62188)
359673684,3fc7b042dac3ebf23d5013c3f7587668419494f0e309788ea2637fb1882c3f79,03/30/2023 12:33:04 PM,03/30/2023 01:13:09 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6958251666667,-73.952597,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.952597 40.6958251666667),POINT (-73.953484 40.699506)
359667743,e723ef6ace4982157ebd74c2caad2ada97745731da229dee7d81d1b3b81e863e,03/30/2023 12:05:00 PM,03/30/2023 12:26:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.64222383,-73.9515905,303937,ROGERS AV/AV D,40.641107,-73.95136,POINT (-73.9515905 40.64222383),POINT (-73.95136 40.641107)
359659474,d3abbb6146de4ab087047311ace3b57a58b880ac98e3ca2fda3af6fd717581a6,03/30/2023 07:49:18 AM,03/30/2023 11:27:25 AM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6545766666667,-73.9528566666667,303942,ROGERS AV/CHURCH AV,40.651173,-73.95244,POINT (-73.9528566666667 40.6545766666667),POINT (-73.95244 40.651173)
359651703,3f458190e67894eae37e3e122850dc0f47bafbb450166309afda263437ff46e3,03/30/2023 07:12:22 AM,03/30/2023 09:40:23 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6339305,-73.947846,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947846 40.6339305),POINT (-73.948517 40.640085)
359651702,9a09c8ce470f054fc29a4981347bf9ade1545f50b1051b4e22505e479d7a3868,03/30/2023 08:52:08 AM,03/30/2023 09:46:00 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.63048,-73.9474813333333,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474813333333 40.63048),POINT (-73.945851 40.62188)
359651688,f097092171945cc919eea73f62114ce56de20afd463a529df3b89b2b7330fd94,03/30/2023 09:12:20 AM,03/30/2023 09:30:19 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6673958333333,-73.9507815,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9507815 40.6673958333333),POINT (-73.950508 40.670871)
359651687,d4e816a6fabefddf6de7d07fcbe9ce0f39e6e0e95b6b45255646cfb9f29fe114,03/30/2023 09:13:26 AM,03/30/2023 09:00:31 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6668683333333,-73.9507616666667,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9507616666667 40.6668683333333),POINT (-73.950508 40.670871)
359651667,676718a331745d976078622241d8d1eeefb7063e97b81f12a993908728315cc2,03/30/2023 09:12:05 AM,03/30/2023 09:30:10 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6678341666667,-73.9507345,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9507345 40.6678341666667),POINT (-73.950508 40.670871)
359623759,3437a0f9916960c07dfe479fc55f72704160ad3f24b73f1b66879e9768232dd5,03/28/2023 04:25:00 PM,03/28/2023 04:59:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66530033,-73.95097083,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.95097083 40.66530033),POINT (-73.950508 40.670871)
359577927,4c441cbf1c42d2c3b94744ae5015473d96109ec2ad95bd0ff738ada4959b536b,03/29/2023 01:46:58 PM,03/29/2023 04:59:17 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6321593333333,-73.9475345,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9475345 40.6321593333333),POINT (-73.947438 40.631827)
359577310,9e6c63ab5778ccaad5ca3c7a5d3a2770241486ba2528b9479bc9e5c1423320ab,03/29/2023 07:45:00 AM,03/29/2023 05:02:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63665567,-73.95097417,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.95097417 40.63665567),POINT (-73.947438 40.631827)
359576802,195cb507dcb93c55a3271b9ec2be1470a3c97f79734b0e18b9d4e68a17a1465b,03/29/2023 04:58:02 PM,03/29/2023 05:04:32 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6308866666667,-73.9474566666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474566666667 40.6308866666667),POINT (-73.945851 40.62188)
359576801,7ab376cb2e78e8aff3cc0c255fc4116b533e268decc604aa0d447a9f13f3e5ab,03/29/2023 04:57:58 PM,03/29/2023 05:04:08 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.630655,-73.9474566666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474566666667 40.630655),POINT (-73.945851 40.62188)
359566795,d977b41551032f08476d923d3ec3ce9c602176097d5882861687c341fc87ad3e,03/29/2023 05:49:00 PM,03/29/2023 06:07:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63357433,-73.947789,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947789 40.63357433),POINT (-73.948517 40.640085)
359566276,d24c72b6db20716a0c67923cc74746d4f9d419406a6bdf8e5ecde2af7c564405,03/29/2023 05:48:53 PM,03/29/2023 05:59:45 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.635165,-73.9479533333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9479533333333 40.635165),POINT (-73.948517 40.640085)
359546468,b84f08049f63a0cfdb61076787682ce3d55596650a6159941a8782d73c8d17bd,03/29/2023 04:06:53 PM,03/29/2023 04:21:56 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6320328333333,-73.9475401666667,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9475401666667 40.6320328333333),POINT (-73.947438 40.631827)
359546428,b0655d309e826a0aceafb79cdb746c2114adec56f575ffd6ef88313bb8a3fe23,03/29/2023 04:09:00 PM,03/29/2023 04:19:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630735,-73.94741767,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94741767 40.630735),POINT (-73.945851 40.62188)
359546427,a18165840aae5f9d8a49c1af96d31d92aa7fcc953b8f9181fb652a485f5edd7e,03/29/2023 04:05:58 PM,03/29/2023 04:20:24 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.631384,-73.9474761666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474761666667 40.631384),POINT (-73.945851 40.62188)
359546423,bab90ae79e7e1f49218d10ebef034e8b7327fe5226a2c776d18327b49e56685b,03/29/2023 04:05:57 PM,03/29/2023 04:20:20 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6312995,-73.9474678333333,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474678333333 40.6312995),POINT (-73.945851 40.62188)
359546398,6b23296a5fbbddbe64f0719a772b3f5cce1bc0db0918efeade4bc30cf6362a30,03/29/2023 04:29:54 PM,03/29/2023 05:47:38 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6644033333333,-73.9509916666667,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9509916666667 40.6644033333333),POINT (-73.950508 40.670871)
359544786,87b959bec3b0071edd28d981a3ec15ba6f38cc5db1281d6b974f0070fa73a1a0,03/29/2023 03:55:07 PM,03/29/2023 04:07:17 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63385,-73.9477783333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477783333333 40.63385),POINT (-73.948517 40.640085)
359536731,2c07ebb0db52c0f0b8fed6bcff5736e3c5914bd2641d02c44eb8cac7f385e7b9,03/29/2023 03:21:00 PM,03/29/2023 03:55:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63363733,-73.94771833,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94771833 40.63363733),POINT (-73.948517 40.640085)
359529426,abf410116aa85ce1670ec2b162faa3585b97a4992c8da4a38ae39682898f974d,03/29/2023 08:58:24 AM,03/29/2023 05:47:41 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6643016666667,-73.9509716666667,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9509716666667 40.6643016666667),POINT (-73.950508 40.670871)
359528774,10d752a9a5993447725df80346756f74254df584056e40750fd2ad8e3c6fbf00,03/29/2023 07:08:00 AM,03/29/2023 08:19:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66382817,-73.953864,303950,ROGERS AV/EMPIRE BL,40.663626,-73.953748,POINT (-73.953864 40.66382817),POINT (-73.953748 40.663626)
359528490,f779ec29d1faf7597f6ab27b4a4423f78d50d8b52a6cc113204a4be278596f71,03/29/2023 04:05:42 PM,03/29/2023 04:41:40 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6301601666667,-73.9473523333333,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9473523333333 40.6301601666667),POINT (-73.945851 40.62188)
359522413,f7b4b72cd8368501bcc37c0726c802b9ae6b0a204b9adbfc1b0a79343b6a59e3,03/29/2023 08:05:00 AM,03/29/2023 08:17:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.69670067,-73.95282633,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.95282633 40.69670067),POINT (-73.953484 40.699506)
359522396,0b9e201271368c803517054e275d26231b2f43dcb0d178e7b7656cdb28aaf301,03/29/2023 09:29:11 AM,03/29/2023 09:34:58 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6300876666667,-73.9474725,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474725 40.6300876666667),POINT (-73.945851 40.62188)
